央视频道,#genre#
徐州文艺影视,http://ott.mobaibox.com/PLTV/3/224/3221225949/index.m3u8
徐州公共频道,http://ott.mobaibox.com/PLTV/3/224/3221225951/index.m3u8
淮安综合,http://ott.mobaibox.com/PLTV/3/224/3221228834/index.m3u8
淮安公共,http://ott.mobaibox.com/PLTV/3/224/3221228840/index.m3u8
淮安影视娱乐,http://ott.mobaibox.com/PLTV/3/224/3221228837/index.m3u8
连云港新闻综合,http://ott.mobaibox.com/PLTV/3/224/3221227758/index.m3u8
连云港生活频道,http://ott.mobaibox.com/PLTV/3/224/3221227819/index.m3u8
盐城新闻综合,http://ott.mobaibox.com/PLTV/3/224/3221228435/index.m3u8
盐城法制生活,http://ott.mobaibox.com/PLTV/3/224/3221228433/index.m3u8
盐城城市公共,http://ott.mobaibox.com/PLTV/3/224/3221228436/index.m3u8
宿迁综合,http://ott.mobaibox.com/PLTV/3/224/3221226944/index.m3u8
宿迁公共,http://ott.mobaibox.com/PLTV/3/224/3221226939/index.m3u8
无锡新闻综合,http://[2409:8087:2001:20:2900:0:df6e:eb04]/ott.mobaibox.com/PLTV/1/224/3221228103/1.m3u8$卫视
南京影视,http://ott.mobaibox.com/PLTV/3/224/3221227719/index.m3u8$卫视
南京教科,http://ott.mobaibox.com/PLTV/3/224/3221227194/index.m3u8$卫视
南京十八,http://ott.mobaibox.com/PLTV/3/224/3221227178/index.m3u8$卫视
南京文旅,http://ott.mobaibox.com/PLTV/3/224/3221227722/index.m3u8$卫视
南京新闻综合,http://ott.mobaibox.com/PLTV/3/224/3221227213/index.m3u8$卫视
江苏综艺,http://ott.mobaibox.com/PLTV/3/224/3221225931/index.m3u8$卫视
南京少儿,http://ott.mobaibox.com/PLTV/4/224/3221227733/index.m3u8$卫视
常州3,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/4/224/3221228208/index.m3u8
南京影视,http://[2409:8087:2001:20:2900:0:df6e:eb04]/ott.mobaibox.com/PLTV/1/224/3221227719/1.m3u8
都市频道,http://[2409:8087:2001:20:2900:0:df6e:eb04]/ott.mobaibox.com/PLTV/1/224/3221227955/1.m3u8


体育频道,#genre#
精品体育,http://ott.mobaibox.com/PLTV/3/224/3221227615/index.m3u8$NEWTV
睛彩竞技,http://ott.mobaibox.com/PLTV/3/224/3221228679/index.m3u8
睛彩广场舞,http://ott.mobaibox.com/PLTV/4/224/3221228231/index.m3u8
睛彩篮球,http://ott.mobaibox.com/PLTV/4/224/3221228234/index.m3u8
睛彩青少,http://ott.mobaibox.com/PLTV/4/224/3221228427/index.m3u8
咪咕4K,http://gslbserv.itv.cmvideo.cn/3000000010000005180/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=3

NewTV频道,#genre#
NewTV潮妈辣婆,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw1705588260_46164741/ott.mobaibox.com/PLTV/3/224/3221227527/index.m3u8
NewTV精品大剧,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/wh7f454c46tw2817459161_-1430429466/ott.mobaibox.com/PLTV/3/224/3221227618/index.m3u8
NewTV精品纪录,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/wh7f454c46tw2837435881_530071425/ott.mobaibox.com/PLTV/3/224/3221227547/index.m3u8
NewTV精品体育,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/wh7f454c46tw2797725038_-2054878207/ott.mobaibox.com/PLTV/3/224/3221227615/index.m3u8
NewTV军旅剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1807611386_-262631246/ott.mobaibox.com/PLTV/3/224/3221227603/index.m3u8
NewTV明星大片,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw2856695654_946966165/ott.mobaibox.com/PLTV/3/224/3221227594/index.m3u8
NewTV武博世界,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw2554338791_49940138/ott.mobaibox.com/PLTV/3/224/3221227533/index.m3u8
NewTV中国功夫,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw1934355864_2070028581/ott.mobaibox.com/PLTV/3/224/3221227530/index.m3u8
NEWTV精品萌宠,http://ott.mobaibox.com/PLTV/3/224/3221228430/index.m3u8$NEWTV
NEWTV家庭剧场,http://ott.mobaibox.com/PLTV/3/224/3221227600/index.m3u8$NEWTV
NEWTV金牌综艺,http://ott.mobaibox.com/PLTV/3/224/3221227541/index.m3u8$NEWTV
NEWTV军事评论,http://ott.mobaibox.com/PLTV/3/224/3221227544/index.m3u8$NEWTV
NEWTV明星大片,http://ott.mobaibox.com/PLTV/3/224/3221227594/index.m3u8$NEWTV
NEWTV农业致富,http://ott.mobaibox.com/PLTV/3/224/3221227588/index.m3u8$NEWTV
NEWTV炫舞未来,http://ott.mobaibox.com/PLTV/3/224/3221227475/index.m3u8$NEWTV
NEWTV怡伴健康,http://ott.mobaibox.com/PLTV/3/224/3221227612/index.m3u8$NEWTV
NewTV惊悚悬疑,http://ott.mobaibox.com/PLTV/3/224/3221227536/index.m3u8$NEWTV
NewTV动作电影,http://ott.mobaibox.com/PLTV/3/224/3221227606/index.m3u8$NEWTV
爱情喜剧,http://ott.mobaibox.com/PLTV/3/224/3221227548/index.m3u8$NEWTV
中国功夫,http://ott.mobaibox.com/PLTV/3/224/3221227530/index.m3u8$NEWTV
潮妈辣婆,http://ott.mobaibox.com/PLTV/3/224/3221227527/index.m3u8$NEWTV
军旅剧场,http://ott.mobaibox.com/PLTV/3/224/3221227603/index.m3u8$NEWTV
古装剧场,http://ott.mobaibox.com/PLTV/3/224/3221227542/index.m3u8$NEWTV

iHOT频道,#genre#
纪实科教,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/wh7f454c46tw1542052607_1430934483/ott.mobaibox.com/PLTV/3/224/3221227699/index.m3u8?icpid=3&RTS=1669704438&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
黑莓电影,http://[2409:8087:2001:20:2900:0:df6e:eb04]/ott.mobaibox.com/PLTV/1/224/3221225567/1.m3u8
4K修复,http://ott.mobaibox.com/PLTV/3/224/3221228141/index.m3u8
4K修复,http://[2409:8087:2001:20:2900:0:df6e:eb04]/ott.mobaibox.com/PLTV/1/224/3221228141/1.m3u8
纯享4K,http://[2409:8087:2001:20:2900:0:df6e:eb04]/ott.mobaibox.com/PLTV/1/224/3221228242/1.m3u8
纯享4K,http://ott.mobaibox.com/PLTV/3/224/3221228242/index.m3u8
纯享4K,http://ott.mobaibox.com/PLTV/3/224/3221227506/index.m3u8
精品剧场,http://ott.mobaibox.com/PLTV/3/224/3221227618/index.m3u8$NEWTV
动作电影,http://39.135.133.167/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$NEWTV
家庭剧场,http://39.134.65.3/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8$NEWTV
古装剧场,http://39.134.65.73/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8$NEWTV
超级电视剧,http://39.135.133.156/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8$NEWTV
超级电影,http://39.134.65.3/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8$NEWTV
超级体育,http://39.134.65.66/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8$NEWTV
超级综艺,http://39.134.65.4/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8$NEWTV
金牌综艺,http://39.135.135.24/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8$NEWTV
惊悚悬疑,http://39.134.65.89/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8$NEWTV
黑莓电影,http://39.135.133.138/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$NEWTV
咪咕音乐,http://ott.mobaibox.com/PLTV/1/224/3221228444/index.m3u8$NEWTV
1905电影网,http://150.138.77.132:10037/1905电影网.php?id=1905a
黑莓动画,http://ott.mobaibox.com/PLTV/1/224/3221225555/1.m3u8
QQ音乐台,http://ott.mobaibox.com/PLTV/4/224/3221228641/index.m3u8$NEWTV
知否知否,http://183.207.248.71:80/cntv/live1/zhifouzf/zhifouzf


